rental_id;rental_date;inventory_id;customer_id;name_customer;staff_id;film_id;store_id;category_id;categoria
9879;2005-07-31 13:45:32.000;2578;532;Neil Renner;2;564;2;2;Animation
9880;2005-07-31 13:49:02.000;147;532;Neil Renner;2;31;2;8;Family
9881;2005-07-31 13:50:38.000;2551;532;Neil Renner;1;559;1;14;Sci-Fi
9882;2005-07-31 13:53:33.000;482;532;Neil Renner;2;106;2;10;Games
9883;2005-07-31 13:53:37.000;4399;532;Neil Renner;1;961;1;9;Foreign
9884;2005-07-31 13:56:24.000;2213;532;Neil Renner;1;479;1;8;Family
9885;2005-07-31 13:59:32.000;2241;532;Neil Renner;1;484;1;4;Classics
9886;2005-07-31 14:00:13.000;2573;532;Neil Renner;1;563;1;10;Games
9887;2005-07-31 14:00:32.000;3553;532;Neil Renner;2;777;2;15;Sports
9888;2005-07-31 14:00:53.000;2602;532;Neil Renner;1;571;1;6;Documentary
9889;2005-07-31 14:02:50.000;4332;532;Neil Renner;1;944;1;7;Drama
9890;2005-07-31 14:04:44.000;2049;532;Neil Renner;1;445;1;4;Classics
9891;2005-07-31 14:05:44.000;1552;532;Neil Renner;1;341;1;4;Classics
9892;2005-07-31 14:06:25.000;4329;532;Neil Renner;2;944;2;7;Drama
9893;2005-07-31 14:07:21.000;3068;532;Neil Renner;1;674;1;9;Foreign
9894;2005-07-31 14:07:44.000;4244;532;Neil Renner;2;922;2;11;Horror
9895;2005-07-31 14:07:56.000;2923;532;Neil Renner;2;643;2;7;Drama
9896;2005-07-31 14:09:48.000;498;532;Neil Renner;2;111;2;1;Action
9897;2005-07-31 14:11:57.000;1188;532;Neil Renner;2;265;2;5;Comedy
9898;2005-07-31 14:12:03.000;3684;532;Neil Renner;1;806;1;13;New
9899;2005-07-31 14:12:36.000;3596;533;Jessie Milam;2;786;2;3;Children
9900;2005-07-31 14:15:05.000;3962;533;Jessie Milam;1;863;1;14;Sci-Fi
9901;2005-07-31 14:20:59.000;3397;533;Jessie Milam;2;745;2;15;Sports
9902;2005-07-31 14:24:33.000;2439;533;Jessie Milam;2;532;2;15;Sports
9903;2005-07-31 14:31:44.000;3416;533;Jessie Milam;2;748;2;1;Action
9904;2005-07-31 14:34:17.000;3405;533;Jessie Milam;1;746;1;10;Games
9905;2005-07-31 14:37:03.000;3203;533;Jessie Milam;2;704;2;5;Comedy
9906;2005-07-31 14:38:12.000;3042;533;Jessie Milam;2;667;2;15;Sports
9907;2005-07-31 14:39:50.000;2684;533;Jessie Milam;2;589;2;6;Documentary
9908;2005-07-31 14:39:52.000;3284;533;Jessie Milam;2;723;2;14;Sci-Fi
9909;2005-07-31 14:43:34.000;691;533;Jessie Milam;2;151;2;14;Sci-Fi
9910;2005-07-31 14:47:57.000;3783;533;Jessie Milam;1;828;1;4;Classics
9911;2005-07-31 14:48:01.000;897;533;Jessie Milam;1;200;1;10;Games
9912;2005-07-31 14:49:04.000;1203;533;Jessie Milam;2;267;2;13;New
9913;2005-07-31 14:51:04.000;3421;533;Jessie Milam;2;749;2;11;Horror
9914;2005-07-31 14:51:19.000;1427;533;Jessie Milam;1;312;1;14;Sci-Fi
9915;2005-07-31 14:52:26.000;1080;533;Jessie Milam;2;241;2;2;Animation
9916;2005-07-31 14:54:52.000;4519;533;Jessie Milam;1;986;1;2;Animation
9917;2005-07-31 14:55:11.000;1520;533;Jessie Milam;1;331;1;10;Games
9918;2005-07-31 14:55:22.000;283;533;Jessie Milam;2;63;2;8;Family
9919;2005-07-31 14:55:46.000;2404;533;Jessie Milam;1;525;1;4;Classics
9920;2005-07-31 14:57:13.000;4023;533;Jessie Milam;1;876;1;11;Horror
9921;2005-07-31 14:59:21.000;2225;533;Jessie Milam;1;481;1;13;New
9922;2005-07-31 14:59:37.000;232;533;Jessie Milam;2;51;2;12;Music
9923;2005-07-31 15:00:15.000;1701;534;Christian Jung;1;370;1;3;Children
9924;2005-07-31 15:04:57.000;1278;534;Christian Jung;1;283;1;13;New
9925;2005-07-31 15:08:47.000;3551;534;Christian Jung;1;776;1;6;Documentary
9926;2005-07-31 15:11:51.000;907;534;Christian Jung;1;201;1;9;Foreign
9927;2005-07-31 15:12:13.000;3328;534;Christian Jung;2;732;2;1;Action
9928;2005-07-31 15:13:57.000;3832;534;Christian Jung;2;839;2;14;Sci-Fi
9929;2005-07-31 15:17:24.000;719;534;Christian Jung;2;158;2;12;Music
9930;2005-07-31 15:18:03.000;2262;534;Christian Jung;2;489;2;2;Animation
9931;2005-07-31 15:18:19.000;202;534;Christian Jung;2;45;2;13;New
9932;2005-07-31 15:19:48.000;1963;534;Christian Jung;1;428;1;8;Family
9933;2005-07-31 15:24:46.000;1017;534;Christian Jung;1;228;1;4;Classics
9934;2005-07-31 15:25:26.000;3436;534;Christian Jung;2;753;2;8;Family
9935;2005-07-31 15:27:07.000;2068;534;Christian Jung;2;448;2;13;New
9936;2005-07-31 15:27:41.000;3904;534;Christian Jung;2;852;2;3;Children
9937;2005-07-31 15:28:10.000;4384;534;Christian Jung;2;958;2;7;Drama
9938;2005-07-31 15:28:47.000;4486;534;Christian Jung;2;980;2;12;Music
9939;2005-07-31 15:29:00.000;2113;534;Christian Jung;1;458;1;8;Family
9940;2005-07-31 15:29:06.000;403;535;Javier Elrod;1;89;1;2;Animation
9941;2005-07-31 15:31:25.000;1662;535;Javier Elrod;2;363;2;12;Music
9942;2005-07-31 15:35:43.000;1816;535;Javier Elrod;1;395;1;1;Action
9943;2005-07-31 15:37:29.000;3108;535;Javier Elrod;2;683;2;7;Drama
9944;2005-07-31 15:44:43.000;1363;535;Javier Elrod;1;300;1;2;Animation
9945;2005-07-31 15:47:51.000;2489;535;Javier Elrod;2;545;2;9;Foreign
9946;2005-07-31 15:48:54.000;419;535;Javier Elrod;1;92;1;11;Horror
9947;2005-07-31 15:49:40.000;1653;535;Javier Elrod;2;361;2;15;Sports
9948;2005-07-31 15:49:41.000;80;535;Javier Elrod;2;16;2;9;Foreign
9949;2005-07-31 15:50:10.000;298;535;Javier Elrod;1;67;1;1;Action
9950;2005-07-31 15:50:22.000;1166;535;Javier Elrod;2;258;2;11;Horror
9951;2005-07-31 15:51:16.000;1463;535;Javier Elrod;2;320;2;13;New
9952;2005-07-31 15:52:37.000;3786;535;Javier Elrod;2;829;2;8;Family
9953;2005-07-31 15:56:35.000;1471;535;Javier Elrod;2;322;2;15;Sports
9954;2005-07-31 15:57:07.000;2532;535;Javier Elrod;2;556;2;10;Games
9955;2005-07-31 16:01:26.000;414;535;Javier Elrod;2;91;2;4;Classics
9956;2005-07-31 16:03:47.000;1796;535;Javier Elrod;2;390;2;14;Sci-Fi
9957;2005-07-31 16:03:55.000;1543;535;Javier Elrod;2;338;2;14;Sci-Fi
9958;2005-07-31 16:03:56.000;1446;535;Javier Elrod;1;317;1;5;Comedy
9959;2005-07-31 16:04:22.000;241;536;Fernando Churchill;1;54;1;12;Music
9960;2005-07-31 16:05:52.000;4296;536;Fernando Churchill;1;936;1;12;Music
9961;2005-07-31 16:07:50.000;163;536;Fernando Churchill;1;35;1;11;Horror
9962;2005-07-31 16:10:36.000;4386;536;Fernando Churchill;1;958;1;7;Drama
9963;2005-07-31 16:16:46.000;2697;536;Fernando Churchill;1;592;1;12;Music
9964;2005-07-31 16:17:39.000;79;536;Fernando Churchill;1;16;1;9;Foreign
9965;2005-07-31 16:19:32.000;4546;536;Fernando Churchill;1;992;1;6;Documentary
9966;2005-07-31 16:26:46.000;2768;536;Fernando Churchill;1;608;1;3;Children
9967;2005-07-31 16:31:17.000;2278;536;Fernando Churchill;2;493;2;9;Foreign
9968;2005-07-31 16:32:16.000;3289;536;Fernando Churchill;2;724;2;8;Family
9969;2005-07-31 16:38:12.000;3570;536;Fernando Churchill;2;781;2;10;Games
9970;2005-07-31 16:38:24.000;4489;536;Fernando Churchill;1;980;1;12;Music
9971;2005-07-31 16:42:16.000;3549;536;Fernando Churchill;1;776;1;6;Documentary
9972;2005-07-31 16:42:43.000;1556;536;Fernando Churchill;1;341;1;4;Classics
9973;2005-07-31 16:49:31.000;3484;536;Fernando Churchill;2;764;2;15;Sports
9974;2005-07-31 16:51:11.000;3076;536;Fernando Churchill;1;676;1;15;Sports
9975;2005-07-31 16:53:43.000;2114;536;Fernando Churchill;1;458;1;8;Family
9976;2005-07-31 16:57:49.000;3248;537;Clinton Buford;1;715;1;8;Family
9977;2005-07-31 16:58:42.000;3189;537;Clinton Buford;2;700;2;8;Family
9978;2005-07-31 16:59:51.000;3468;537;Clinton Buford;2;760;2;13;New
9979;2005-07-31 17:00:07.000;4104;537;Clinton Buford;1;893;1;14;Sci-Fi
9980;2005-07-31 17:02:00.000;1389;537;Clinton Buford;2;304;2;3;Children
9981;2005-07-31 17:08:31.000;869;537;Clinton Buford;1;191;1;3;Children
9982;2005-07-31 17:09:02.000;1411;537;Clinton Buford;2;309;2;8;Family
9983;2005-07-31 17:09:36.000;1151;537;Clinton Buford;2;254;2;15;Sports
9984;2005-07-31 17:12:23.000;1520;537;Clinton Buford;1;331;1;10;Games
9985;2005-07-31 17:14:47.000;3064;537;Clinton Buford;2;673;2;12;Music
9986;2005-07-31 17:16:50.000;3859;537;Clinton Buford;2;845;2;9;Foreign
9987;2005-07-31 17:22:35.000;3127;537;Clinton Buford;2;687;2;6;Documentary
9988;2005-07-31 17:22:36.000;2365;537;Clinton Buford;2;514;2;7;Drama
9989;2005-07-31 17:22:39.000;30;537;Clinton Buford;2;6;2;9;Foreign
9990;2005-07-31 17:24:21.000;719;537;Clinton Buford;2;158;2;12;Music
9991;2005-07-31 17:26:27.000;1483;537;Clinton Buford;2;324;2;5;Comedy
9992;2005-07-31 17:29:48.000;958;537;Clinton Buford;1;213;1;8;Family
9993;2005-07-31 17:30:20.000;2766;538;Ted Breaux;1;608;1;3;Children
9994;2005-07-31 17:30:31.000;3084;538;Ted Breaux;2;678;2;15;Sports
9995;2005-07-31 17:30:47.000;1359;538;Ted Breaux;1;300;1;2;Animation
9996;2005-07-31 17:32:03.000;4136;538;Ted Breaux;2;898;2;15;Sports
9997;2005-07-31 17:37:30.000;3609;538;Ted Breaux;1;789;1;9;Foreign
9998;2005-07-31 17:40:35.000;1502;538;Ted Breaux;1;329;1;1;Action
9999;2005-07-31 17:40:53.000;793;538;Ted Breaux;1;173;1;7;Drama
10000;2005-07-31 17:41:05.000;3005;538;Ted Breaux;2;659;2;1;Action
10001;2005-07-31 17:46:18.000;1550;538;Ted Breaux;2;340;2;13;New
10002;2005-07-31 17:48:16.000;2864;538;Ted Breaux;1;628;1;15;Sports
10003;2005-07-31 17:48:51.000;3257;538;Ted Breaux;1;716;1;11;Horror
10004;2005-07-31 17:51:23.000;2547;538;Ted Breaux;2;559;2;14;Sci-Fi
10005;2005-07-31 17:53:51.000;1733;538;Ted Breaux;2;377;2;8;Family
10006;2005-07-31 17:54:35.000;60;538;Ted Breaux;1;12;1;12;Music
10007;2005-07-31 17:54:58.000;2892;538;Ted Breaux;1;635;1;13;New
10008;2005-07-31 17:59:36.000;2631;538;Ted Breaux;2;577;2;15;Sports
10009;2005-07-31 18:00:28.000;3831;538;Ted Breaux;1;839;1;14;Sci-Fi
10010;2005-07-31 18:01:36.000;3576;538;Ted Breaux;2;782;2;15;Sports
10011;2005-07-31 18:02:41.000;3945;538;Ted Breaux;1;861;1;10;Games
10012;2005-07-31 18:06:06.000;3049;538;Ted Breaux;1;670;1;6;Documentary
10013;2005-07-31 18:08:21.000;3958;538;Ted Breaux;1;863;1;14;Sci-Fi
10014;2005-07-31 18:10:56.000;2810;538;Ted Breaux;1;617;1;8;Family
10015;2005-07-31 18:11:17.000;1953;538;Ted Breaux;1;426;1;12;Music
10016;2005-07-31 18:13:06.000;368;539;Mathew Bolin;1;81;1;14;Sci-Fi
10017;2005-07-31 18:13:22.000;4019;539;Mathew Bolin;2;875;2;15;Sports
10018;2005-07-31 18:15:14.000;186;539;Mathew Bolin;1;42;1;15;Sports
10019;2005-07-31 18:20:56.000;403;539;Mathew Bolin;1;89;1;2;Animation
10020;2005-07-31 18:21:08.000;1303;539;Mathew Bolin;2;287;2;1;Action
10021;2005-07-31 18:24:39.000;3611;539;Mathew Bolin;1;789;1;9;Foreign
10022;2005-07-31 18:25:30.000;808;539;Mathew Bolin;2;176;2;15;Sports
10023;2005-07-31 18:25:51.000;3072;539;Mathew Bolin;1;676;1;15;Sports
10024;2005-07-31 18:26:36.000;51;539;Mathew Bolin;2;10;2;15;Sports
10025;2005-07-31 18:29:09.000;2037;539;Mathew Bolin;2;443;2;5;Comedy
10026;2005-07-31 18:31:51.000;4478;539;Mathew Bolin;1;979;1;7;Drama
10027;2005-07-31 18:33:51.000;541;539;Mathew Bolin;2;118;2;2;Animation
10028;2005-07-31 18:35:54.000;2607;539;Mathew Bolin;2;572;2;14;Sci-Fi
10029;2005-07-31 18:37:47.000;1317;539;Mathew Bolin;1;291;1;15;Sports
10030;2005-07-31 18:39:36.000;4544;539;Mathew Bolin;1;992;1;6;Documentary
10031;2005-07-31 18:40:15.000;225;539;Mathew Bolin;2;50;2;8;Family
10032;2005-07-31 18:41:55.000;1038;539;Mathew Bolin;1;232;1;10;Games
10033;2005-07-31 18:44:29.000;4522;539;Mathew Bolin;1;987;1;12;Music
10034;2005-07-31 18:45:30.000;4144;540;Tyrone Asher;1;900;1;9;Foreign
10035;2005-07-31 18:46:46.000;1921;540;Tyrone Asher;2;417;2;1;Action
10036;2005-07-31 18:47:20.000;721;540;Tyrone Asher;1;158;1;12;Music
10037;2005-07-31 18:48:08.000;1829;540;Tyrone Asher;1;397;1;14;Sci-Fi
10038;2005-07-31 18:49:12.000;2962;540;Tyrone Asher;2;649;2;2;Animation
10039;2005-07-31 18:50:40.000;1888;540;Tyrone Asher;1;412;1;6;Documentary
10040;2005-07-31 18:54:15.000;1856;540;Tyrone Asher;1;403;1;7;Drama
10041;2005-07-31 19:01:02.000;262;540;Tyrone Asher;1;58;1;6;Documentary
10042;2005-07-31 19:01:25.000;1359;540;Tyrone Asher;1;300;1;2;Animation
10043;2005-07-31 19:02:07.000;2562;540;Tyrone Asher;2;561;2;13;New
10044;2005-07-31 19:02:33.000;3655;540;Tyrone Asher;2;798;2;14;Sci-Fi
10045;2005-07-31 19:04:35.000;1122;540;Tyrone Asher;1;249;1;4;Classics
10046;2005-07-31 19:07:11.000;155;540;Tyrone Asher;1;32;1;13;New
10047;2005-07-31 19:07:43.000;2728;540;Tyrone Asher;1;598;1;15;Sports
10048;2005-07-31 19:08:56.000;589;540;Tyrone Asher;2;129;2;6;Documentary
10049;2005-07-31 19:11:11.000;2724;541;Darren Windham;2;597;2;10;Games
10050;2005-07-31 19:13:29.000;2383;541;Darren Windham;2;520;2;14;Sci-Fi
10051;2005-07-31 19:14:20.000;2894;541;Darren Windham;2;636;2;12;Music
10052;2005-07-31 19:15:13.000;2659;541;Darren Windham;2;583;2;2;Animation
10053;2005-07-31 19:15:39.000;2317;541;Darren Windham;1;503;1;15;Sports
10054;2005-07-31 19:15:52.000;1571;541;Darren Windham;1;345;1;8;Family
10055;2005-07-31 19:15:58.000;4560;541;Darren Windham;2;995;2;11;Horror
10056;2005-07-31 19:19:13.000;2283;541;Darren Windham;1;494;1;11;Horror
10057;2005-07-31 19:20:18.000;4269;541;Darren Windham;2;929;2;9;Foreign
10058;2005-07-31 19:20:21.000;301;541;Darren Windham;1;68;1;3;Children
10059;2005-07-31 19:20:49.000;2266;541;Darren Windham;2;489;2;2;Animation
10060;2005-07-31 19:23:00.000;2819;541;Darren Windham;1;619;1;15;Sports
10061;2005-07-31 19:23:25.000;1259;542;Lonnie Tirado;1;279;1;15;Sports
10062;2005-07-31 19:24:55.000;3197;542;Lonnie Tirado;1;702;1;11;Horror
10063;2005-07-31 19:25:13.000;3845;542;Lonnie Tirado;2;842;2;10;Games
10064;2005-07-31 19:27:02.000;4034;542;Lonnie Tirado;2;879;2;12;Music
10065;2005-07-31 19:27:34.000;2880;542;Lonnie Tirado;2;631;2;15;Sports
10066;2005-07-31 19:30:01.000;994;542;Lonnie Tirado;2;222;2;11;Horror
10067;2005-07-31 19:37:58.000;2154;542;Lonnie Tirado;1;465;1;13;New
10068;2005-07-31 19:39:38.000;4556;542;Lonnie Tirado;2;994;2;13;New
10069;2005-07-31 19:43:18.000;4487;542;Lonnie Tirado;1;980;1;12;Music
10070;2005-07-31 19:46:29.000;573;542;Lonnie Tirado;1;124;1;3;Children
10071;2005-07-31 19:49:35.000;551;542;Lonnie Tirado;1;120;1;15;Sports
10072;2005-07-31 19:50:37.000;412;542;Lonnie Tirado;2;91;2;4;Classics
10073;2005-07-31 19:53:15.000;1457;542;Lonnie Tirado;2;319;2;14;Sci-Fi
10074;2005-07-31 19:57:16.000;1721;543;Lance Pemberton;2;375;2;1;Action
10075;2005-07-31 19:58:42.000;2451;543;Lance Pemberton;1;535;1;11;Horror
10076;2005-07-31 20:00:34.000;3500;543;Lance Pemberton;2;767;2;12;Music
10077;2005-07-31 20:01:06.000;474;543;Lance Pemberton;2;104;2;9;Foreign
10078;2005-07-31 20:02:02.000;3860;543;Lance Pemberton;2;845;2;9;Foreign
10079;2005-07-31 20:05:45.000;189;543;Lance Pemberton;2;43;2;8;Family
10080;2005-07-31 20:07:10.000;729;543;Lance Pemberton;2;159;2;5;Comedy
10081;2005-07-31 20:07:44.000;3613;543;Lance Pemberton;1;789;1;9;Foreign
10082;2005-07-31 20:09:32.000;374;543;Lance Pemberton;2;83;2;8;Family
10083;2005-07-31 20:10:19.000;3774;543;Lance Pemberton;1;826;1;16;Travel
10084;2005-07-31 20:11:29.000;228;543;Lance Pemberton;2;51;2;12;Music
10085;2005-07-31 20:12:02.000;4040;543;Lance Pemberton;1;880;1;2;Animation
10086;2005-07-31 20:14:08.000;3036;543;Lance Pemberton;1;666;1;7;Drama
10087;2005-07-31 20:15:22.000;4047;543;Lance Pemberton;2;880;2;2;Animation
10088;2005-07-31 20:16:21.000;1438;543;Lance Pemberton;1;314;1;2;Animation
10089;2005-07-31 20:17:09.000;2403;543;Lance Pemberton;2;525;2;4;Classics
10090;2005-07-31 20:22:01.000;4396;543;Lance Pemberton;2;961;2;9;Foreign
10091;2005-07-31 20:23:13.000;4193;544;Cody Nolen;2;912;2;14;Sci-Fi
10092;2005-07-31 20:28:09.000;2777;544;Cody Nolen;1;609;1;16;Travel
10093;2005-07-31 20:30:32.000;3878;544;Cody Nolen;2;848;2;16;Travel
10094;2005-07-31 20:31:18.000;4228;544;Cody Nolen;1;919;1;10;Games
10095;2005-07-31 20:38:35.000;2780;544;Cody Nolen;2;610;2;8;Family
10096;2005-07-31 20:38:58.000;899;544;Cody Nolen;2;200;2;10;Games
10097;2005-07-31 20:39:38.000;360;544;Cody Nolen;2;79;2;7;Drama
10098;2005-07-31 20:41:17.000;2859;544;Cody Nolen;1;626;1;3;Children
10099;2005-07-31 20:47:14.000;3397;544;Cody Nolen;2;745;2;15;Sports
10100;2005-07-31 20:47:18.000;2011;544;Cody Nolen;1;437;1;8;Family
10101;2005-07-31 20:47:29.000;2406;544;Cody Nolen;2;525;2;4;Classics
10102;2005-07-31 20:49:10.000;100;544;Cody Nolen;1;20;1;12;Music
10103;2005-07-31 20:49:13.000;4061;544;Cody Nolen;2;885;2;11;Horror
10104;2005-07-31 20:49:14.000;1913;545;Julio Noland;2;416;2;9;Foreign
10105;2005-07-31 20:54:20.000;2030;545;Julio Noland;1;442;1;8;Family
10106;2005-07-31 21:00:47.000;2497;545;Julio Noland;2;548;2;4;Classics
10107;2005-07-31 21:01:46.000;2989;545;Julio Noland;2;655;2;14;Sci-Fi
10108;2005-07-31 21:02:14.000;4343;545;Julio Noland;2;946;2;8;Family
10109;2005-07-31 21:04:49.000;3767;545;Julio Noland;1;824;1;8;Family
10110;2005-07-31 21:06:12.000;3307;545;Julio Noland;2;728;2;7;Drama
10111;2005-07-31 21:08:33.000;4518;545;Julio Noland;1;986;1;2;Animation
10112;2005-07-31 21:08:56.000;1169;545;Julio Noland;1;259;1;2;Animation
10113;2005-07-31 21:10:03.000;2972;545;Julio Noland;2;651;2;2;Animation
10114;2005-07-31 21:12:58.000;2066;545;Julio Noland;2;448;2;13;New
10115;2005-07-31 21:13:47.000;4573;545;Julio Noland;2;999;2;3;Children
10116;2005-07-31 21:14:02.000;3268;545;Julio Noland;1;720;1;13;New
10117;2005-07-31 21:14:31.000;4212;546;Kelly Knott;2;915;2;1;Action
10118;2005-07-31 21:16:31.000;4178;546;Kelly Knott;2;908;2;9;Foreign
10119;2005-07-31 21:20:59.000;2973;546;Kelly Knott;2;651;2;2;Animation
10120;2005-07-31 21:24:24.000;3380;546;Kelly Knott;2;741;2;12;Music
10121;2005-07-31 21:24:53.000;3823;546;Kelly Knott;2;837;2;5;Comedy
10122;2005-07-31 21:29:28.000;3547;546;Kelly Knott;1;775;1;7;Drama
10123;2005-07-31 21:30:46.000;578;546;Kelly Knott;1;126;1;1;Action
10124;2005-07-31 21:31:49.000;1318;546;Kelly Knott;2;291;2;15;Sports
10125;2005-07-31 21:33:03.000;1928;546;Kelly Knott;2;418;2;7;Drama
10126;2005-07-31 21:36:07.000;400;546;Kelly Knott;1;89;1;2;Animation
10127;2005-07-31 21:39:48.000;4098;546;Kelly Knott;2;892;2;2;Animation
10128;2005-07-31 21:40:04.000;2011;546;Kelly Knott;2;437;2;8;Family
10129;2005-07-31 21:41:35.000;1290;546;Kelly Knott;1;285;1;14;Sci-Fi
10130;2005-07-31 21:44:30.000;3045;546;Kelly Knott;2;668;2;15;Sports
10131;2005-07-31 21:45:28.000;4048;546;Kelly Knott;1;881;1;11;Horror
10132;2005-07-31 21:50:24.000;2216;546;Kelly Knott;1;479;1;8;Family
10133;2005-07-31 21:55:07.000;4358;546;Kelly Knott;2;949;2;10;Games
10134;2005-07-31 21:56:10.000;2781;547;Kurt Emmons;1;610;1;8;Family
10135;2005-07-31 21:57:32.000;2021;547;Kurt Emmons;1;439;1;7;Drama
10136;2005-07-31 21:58:56.000;3810;547;Kurt Emmons;2;834;2;6;Documentary
10137;2005-07-31 22:01:41.000;3053;547;Kurt Emmons;1;670;1;6;Documentary
10138;2005-07-31 22:02:09.000;2186;547;Kurt Emmons;1;472;1;16;Travel
10139;2005-07-31 22:02:20.000;1805;547;Kurt Emmons;1;392;1;3;Children
10140;2005-07-31 22:03:20.000;3657;547;Kurt Emmons;2;798;2;14;Sci-Fi
10141;2005-07-31 22:08:29.000;997;547;Kurt Emmons;2;222;2;11;Horror
10142;2005-07-31 22:10:54.000;2892;547;Kurt Emmons;1;635;1;13;New
10143;2005-07-31 22:11:43.000;3505;547;Kurt Emmons;2;767;2;12;Music
10144;2005-07-31 22:13:52.000;1733;547;Kurt Emmons;2;377;2;8;Family
10145;2005-07-31 22:15:13.000;43;547;Kurt Emmons;2;9;2;11;Horror
10146;2005-07-31 22:17:56.000;3392;547;Kurt Emmons;1;744;1;4;Classics
10147;2005-07-31 22:18:43.000;1608;547;Kurt Emmons;1;351;1;11;Horror
10148;2005-07-31 22:19:16.000;2696;547;Kurt Emmons;1;592;1;12;Music
10149;2005-07-31 22:20:46.000;150;547;Kurt Emmons;1;31;1;8;Family
10150;2005-07-31 22:22:00.000;3545;548;Allan Cornish;2;775;2;7;Drama
10151;2005-07-31 22:22:37.000;2528;548;Allan Cornish;2;555;2;5;Comedy
10152;2005-07-31 22:28:05.000;3904;548;Allan Cornish;1;852;1;3;Children
10153;2005-07-31 22:30:10.000;59;548;Allan Cornish;2;11;2;9;Foreign
10154;2005-07-31 22:30:49.000;4568;548;Allan Cornish;2;998;2;11;Horror
10155;2005-07-31 22:31:43.000;4364;548;Allan Cornish;1;951;1;4;Classics
10156;2005-07-31 22:36:00.000;376;548;Allan Cornish;2;83;2;8;Family
10157;2005-07-31 22:38:48.000;2470;548;Allan Cornish;1;541;1;2;Animation
10158;2005-07-31 22:40:31.000;212;548;Allan Cornish;2;48;2;3;Children
10159;2005-07-31 22:54:30.000;1283;548;Allan Cornish;2;284;2;12;Music
10160;2005-07-31 23:07:40.000;2249;548;Allan Cornish;2;486;2;9;Foreign
10161;2005-07-31 23:09:41.000;2955;548;Allan Cornish;1;648;1;16;Travel
10162;2005-07-31 23:11:01.000;885;548;Allan Cornish;1;196;1;4;Classics
10163;2005-07-31 23:12:34.000;2792;549;Nelson Christenson;1;613;1;5;Comedy
10164;2005-07-31 23:17:57.000;1622;549;Nelson Christenson;1;354;1;3;Children
10165;2005-07-31 23:21:23.000;1862;549;Nelson Christenson;2;406;2;10;Games
10166;2005-07-31 23:22:20.000;2909;549;Nelson Christenson;2;639;2;8;Family
10167;2005-07-31 23:24:31.000;1963;549;Nelson Christenson;1;428;1;8;Family
10168;2005-07-31 23:25:24.000;2171;549;Nelson Christenson;2;468;2;3;Children
10169;2005-07-31 23:27:13.000;778;549;Nelson Christenson;1;170;1;9;Foreign
10170;2005-07-31 23:27:31.000;404;549;Nelson Christenson;2;89;2;2;Animation
10171;2005-07-31 23:29:05.000;3107;549;Nelson Christenson;2;683;2;7;Drama
10172;2005-07-31 23:29:51.000;3951;549;Nelson Christenson;1;862;1;4;Classics
10173;2005-07-31 23:36:59.000;4118;549;Nelson Christenson;1;895;1;4;Classics
10174;2005-07-31 23:40:08.000;1480;549;Nelson Christenson;2;324;2;5;Comedy
10175;2005-07-31 23:40:11.000;964;549;Nelson Christenson;1;215;1;10;Games
10176;2005-07-31 23:40:35.000;436;549;Nelson Christenson;1;97;1;1;Action
10177;2005-07-31 23:42:33.000;1047;549;Nelson Christenson;1;233;1;16;Travel
10178;2005-07-31 23:43:04.000;2442;550;Guy Brownlee;2;533;2;9;Foreign
10179;2005-07-31 23:49:54.000;4214;550;Guy Brownlee;1;916;1;2;Animation
10180;2005-07-31 23:57:43.000;4466;550;Guy Brownlee;2;976;2;10;Games
10181;2005-08-01 00:00:44.000;3504;550;Guy Brownlee;1;767;1;12;Music
10182;2005-08-01 00:08:01.000;3195;550;Guy Brownlee;1;702;1;11;Horror
10183;2005-08-01 00:08:01.000;1492;550;Guy Brownlee;2;327;2;1;Action
10184;2005-08-01 00:09:33.000;1090;550;Guy Brownlee;1;243;1;2;Animation
10185;2005-08-01 00:12:11.000;794;550;Guy Brownlee;2;173;2;7;Drama
10186;2005-08-01 00:12:36.000;3338;550;Guy Brownlee;2;734;2;6;Documentary
10187;2005-08-01 00:15:49.000;3088;550;Guy Brownlee;2;679;2;8;Family
10188;2005-08-01 00:19:41.000;1277;550;Guy Brownlee;1;282;1;7;Drama
10189;2005-08-01 00:25:00.000;2222;550;Guy Brownlee;1;481;1;13;New
10190;2005-08-01 00:27:53.000;4484;550;Guy Brownlee;2;979;2;7;Drama
10191;2005-08-01 00:28:38.000;133;550;Guy Brownlee;1;26;1;14;Sci-Fi
10192;2005-08-01 00:33:00.000;3508;550;Guy Brownlee;2;768;2;3;Children
10193;2005-08-01 00:33:27.000;1210;550;Guy Brownlee;1;269;1;8;Family
10194;2005-08-01 00:33:52.000;3308;550;Guy Brownlee;1;728;1;7;Drama
10195;2005-08-01 00:34:42.000;2494;550;Guy Brownlee;2;547;2;3;Children
10196;2005-08-01 00:34:51.000;288;551;Clayton Barbee;1;65;1;11;Horror
10197;2005-08-01 00:35:25.000;242;551;Clayton Barbee;1;55;1;14;Sci-Fi
10198;2005-08-01 00:36:15.000;609;551;Clayton Barbee;2;132;2;14;Sci-Fi
10199;2005-08-01 00:38:55.000;443;551;Clayton Barbee;1;98;1;7;Drama
10200;2005-08-01 00:39:05.000;4006;551;Clayton Barbee;2;872;2;16;Travel
10201;2005-08-01 00:42:18.000;2746;551;Clayton Barbee;1;602;1;14;Sci-Fi
