rental_id,inventory_id,customer_id,staff_id,film_id,store_id,category_id,name,rental_duration,rental_rate,replacement_cost,name_customer,data_aluguel,retorno_aluguel
7284,2336,52,2,507,2,10,Games,4,0.99,13.99,Julie Sanchez,2005-07-27,2005-07-31
2232,2463,52,1,538,2,13,New,7,0.99,19.99,Julie Sanchez,2005-06-18,2005-06-22
9029,2220,52,1,480,2,4,Classics,3,2.99,29.99,Julie Sanchez,2005-07-30,2005-08-04
3196,1575,52,1,346,1,4,Classics,4,4.99,13.99,Julie Sanchez,2005-06-21,2005-06-22
9020,1700,142,2,370,1,3,Children,4,2.99,26.99,April Burns,2005-07-30,2005-08-08
8513,3156,142,1,693,2,2,Animation,5,2.99,16.99,April Burns,2005-07-29,2005-07-31
11,4443,142,2,971,1,9,Foreign,4,4.99,11.99,April Burns,2005-05-25,2005-06-02
3492,980,142,1,218,2,7,Drama,7,0.99,22.99,April Burns,2005-07-05,2005-07-14
4531,3108,142,1,683,1,7,Drama,5,4.99,19.99,April Burns,2005-07-08,2005-07-10
3214,776,142,2,169,2,16,Travel,3,2.99,19.99,April Burns,2005-06-21,2005-06-23
4497,1995,142,1,434,2,16,Travel,3,0.99,25.99,April Burns,2005-07-08,2005-07-15
1268,3641,142,1,795,1,8,Family,7,0.99,23.99,April Burns,2005-06-15,2005-06-23
575,4451,142,1,973,1,6,Documentary,3,4.99,27.99,April Burns,2005-05-28,2005-06-05
10934,4458,142,2,973,2,6,Documentary,3,4.99,27.99,April Burns,2005-08-02,2005-08-06
8623,458,142,1,101,1,6,Documentary,3,0.99,26.99,April Burns,2005-07-29,2005-08-05
6522,3916,142,1,855,1,6,Documentary,7,0.99,28.99,April Burns,2005-07-12,2005-07-15
148,4252,142,2,924,2,14,Sci-Fi,7,0.99,15.99,April Burns,2005-05-26,2005-06-01
9419,4427,142,2,968,1,1,Action,6,4.99,19.99,April Burns,2005-07-30,2005-08-06
7764,3537,142,2,773,2,15,Sports,6,2.99,28.99,April Burns,2005-07-28,2005-07-30
9131,623,142,1,135,2,15,Sports,3,2.99,22.99,April Burns,2005-07-30,2005-08-01
5249,1950,389,2,424,2,3,Children,6,0.99,12.99,Alan Kahn,2005-07-09,2005-07-11
5626,3029,389,1,665,1,11,Horror,4,2.99,22.99,Alan Kahn,2005-07-10,2005-07-15
3527,4537,389,1,990,2,11,Horror,3,0.99,13.99,Alan Kahn,2005-07-06,2005-07-08
10949,2309,389,2,502,1,5,Comedy,4,2.99,21.99,Alan Kahn,2005-08-02,2005-08-06
4443,72,389,1,15,1,9,Foreign,5,2.99,10.99,Alan Kahn,2005-07-07,2005-07-16
2552,664,389,1,143,2,7,Drama,6,0.99,17.99,Alan Kahn,2005-06-19,2005-06-28
7896,3561,389,2,778,1,8,Family,3,4.99,24.99,Alan Kahn,2005-07-28,2005-08-04
7029,2862,389,1,627,2,6,Documentary,4,4.99,9.99,Alan Kahn,2005-07-27,2005-07-30
1763,1941,389,1,422,2,14,Sci-Fi,7,4.99,25.99,Alan Kahn,2005-06-16,2005-06-20
1946,2335,389,2,507,2,10,Games,4,0.99,13.99,Alan Kahn,2005-06-17,2005-06-25
998,3395,389,1,745,1,15,Sports,5,4.99,23.99,Alan Kahn,2005-05-31,2005-06-01
6104,3531,389,1,773,1,15,Sports,6,2.99,28.99,Alan Kahn,2005-07-11,2005-07-17
8338,2257,389,2,488,2,15,Sports,3,0.99,23.99,Alan Kahn,2005-07-29,2005-08-07
6600,3315,389,2,730,1,13,New,3,0.99,28.99,Alan Kahn,2005-07-12,2005-07-18
7977,3162,389,2,694,1,4,Classics,6,4.99,15.99,Alan Kahn,2005-07-28,2005-08-01
10217,1193,389,1,266,1,4,Classics,4,0.99,27.99,Alan Kahn,2005-08-01,2005-08-09
8887,4119,389,1,895,2,4,Classics,3,2.99,21.99,Alan Kahn,2005-07-30,2005-08-04
10562,1947,178,1,424,1,3,Children,6,0.99,12.99,Marion Snyder,2005-08-01,2005-08-02
10125,493,178,1,110,1,3,Children,4,0.99,25.99,Marion Snyder,2005-07-31,2005-08-01
5015,1564,178,1,343,1,3,Children,6,2.99,14.99,Marion Snyder,2005-07-09,2005-07-12
10802,3998,178,2,870,2,11,Horror,4,0.99,12.99,Marion Snyder,2005-08-01,2005-08-10
9311,1432,178,1,313,2,11,Horror,5,4.99,11.99,Marion Snyder,2005-07-30,2005-08-07
5057,1076,178,1,239,2,2,Animation,5,4.99,16.99,Marion Snyder,2005-07-09,2005-07-14
5984,2801,178,1,615,2,2,Animation,6,2.99,21.99,Marion Snyder,2005-07-11,2005-07-15
2293,3209,178,1,705,1,9,Foreign,4,2.99,9.99,Marion Snyder,2005-06-18,2005-06-24
6566,1822,178,2,396,2,7,Drama,5,4.99,18.99,Marion Snyder,2005-07-12,2005-07-19
1458,3546,178,1,775,2,7,Drama,4,4.99,18.99,Marion Snyder,2005-06-15,2005-06-21
2124,1273,178,1,282,1,7,Drama,5,0.99,20.99,Marion Snyder,2005-06-17,2005-06-23
9004,3775,178,1,827,1,7,Drama,5,4.99,22.99,Marion Snyder,2005-07-30,2005-07-31
8388,770,178,2,167,2,16,Travel,6,4.99,10.99,Marion Snyder,2005-07-29,2005-08-05
4915,2772,178,2,609,1,16,Travel,7,2.99,23.99,Marion Snyder,2005-07-08,2005-07-13
1292,4535,178,1,989,2,16,Travel,4,4.99,22.99,Marion Snyder,2005-06-15,2005-06-21
6554,2741,178,2,601,2,16,Travel,4,0.99,20.99,Marion Snyder,2005-07-12,2005-07-21
2898,3106,178,2,682,1,8,Family,4,4.99,17.99,Marion Snyder,2005-06-20,2005-06-29
1745,2812,178,2,617,1,8,Family,4,0.99,24.99,Marion Snyder,2005-06-16,2005-06-23
2844,4452,178,2,973,1,6,Documentary,3,4.99,27.99,Marion Snyder,2005-06-19,2005-06-24
5094,4451,178,2,973,1,6,Documentary,3,4.99,27.99,Marion Snyder,2005-07-09,2005-07-18
6606,2805,178,1,616,1,6,Documentary,4,2.99,19.99,Marion Snyder,2005-07-12,2005-07-13
1568,635,178,2,138,2,14,Sci-Fi,5,2.99,29.99,Marion Snyder,2005-06-16,2005-06-19
8696,2553,178,1,559,2,14,Sci-Fi,7,2.99,22.99,Marion Snyder,2005-07-29,2005-08-07
8287,812,178,1,176,2,15,Sports,6,0.99,21.99,Marion Snyder,2005-07-29,2005-08-07
8069,2822,178,1,619,2,15,Sports,3,0.99,20.99,Marion Snyder,2005-07-28,2005-07-30
9879,1935,178,1,420,2,15,Sports,7,4.99,27.99,Marion Snyder,2005-07-31,2005-08-07
7959,1549,178,2,340,1,13,New,6,4.99,14.99,Marion Snyder,2005-07-28,2005-08-02
6347,3160,178,1,694,1,4,Classics,6,4.99,15.99,Marion Snyder,2005-07-11,2005-07-16
2516,2678,87,2,588,2,3,Children,4,4.99,11.99,Wanda Patterson,2005-06-19,2005-06-21
8323,2766,87,2,608,1,3,Children,6,2.99,11.99,Wanda Patterson,2005-07-29,2005-08-06
10205,33,87,1,7,1,5,Comedy,6,4.99,28.99,Wanda Patterson,2005-08-01,2005-08-06
5628,4040,87,1,880,1,2,Animation,6,2.99,9.99,Wanda Patterson,2005-07-10,2005-07-17
5084,3113,87,2,683,2,7,Drama,5,4.99,19.99,Wanda Patterson,2005-07-09,2005-07-17
1580,2479,87,1,543,1,16,Travel,5,4.99,20.99,Wanda Patterson,2005-06-16,2005-06-20
2408,258,87,1,57,2,16,Travel,4,2.99,18.99,Wanda Patterson,2005-06-18,2005-06-19
9348,3128,87,1,687,2,6,Documentary,6,0.99,15.99,Wanda Patterson,2005-07-30,2005-08-07
5700,3961,87,1,863,2,14,Sci-Fi,5,0.99,9.99,Wanda Patterson,2005-07-10,2005-07-19
9364,306,87,2,69,1,14,Sci-Fi,3,2.99,21.99,Wanda Patterson,2005-07-30,2005-08-08
8187,945,87,1,210,2,1,Action,3,4.99,13.99,Wanda Patterson,2005-07-28,2005-08-03
1904,2472,87,2,542,1,1,Action,3,2.99,28.99,Wanda Patterson,2005-06-17,2005-06-17
6638,207,87,1,46,2,10,Games,3,4.99,13.99,Wanda Patterson,2005-07-12,2005-07-13
3122,2720,87,1,596,2,10,Games,4,4.99,25.99,Wanda Patterson,2005-06-20,2005-06-29
674,1150,87,2,254,2,15,Sports,4,2.99,11.99,Wanda Patterson,2005-05-28,2005-06-01
10387,1651,87,1,361,1,15,Sports,5,2.99,25.99,Wanda Patterson,2005-08-01,2005-08-08
451,205,87,2,45,2,13,New,5,4.99,14.99,Wanda Patterson,2005-05-27,2005-05-29
7599,3272,87,1,720,2,13,New,3,2.99,20.99,Wanda Patterson,2005-07-27,2005-07-28
9060,4360,87,1,951,1,4,Classics,6,0.99,28.99,Wanda Patterson,2005-07-30,2005-08-03
8286,4092,87,1,891,2,4,Classics,3,0.99,13.99,Wanda Patterson,2005-07-29,2005-08-06
3536,2328,339,2,505,2,3,Children,6,2.99,24.99,Walter Perryman,2005-07-06,2005-07-12
4243,4559,339,1,995,1,11,Horror,5,4.99,11.99,Walter Perryman,2005-07-07,2005-07-12
3335,3033,339,1,665,2,11,Horror,4,2.99,22.99,Walter Perryman,2005-06-21,2005-06-27
7973,3936,339,2,858,2,5,Comedy,5,4.99,21.99,Walter Perryman,2005-07-28,2005-07-29
6682,1984,339,2,433,1,2,Animation,4,2.99,23.99,Walter Perryman,2005-07-12,2005-07-21
6425,2487,339,1,545,1,9,Foreign,4,0.99,14.99,Walter Perryman,2005-07-11,2005-07-13
3146,2249,339,2,486,1,9,Foreign,7,4.99,14.99,Walter Perryman,2005-06-20,2005-06-29
8968,2280,339,1,493,2,9,Foreign,5,0.99,18.99,Walter Perryman,2005-07-30,2005-07-31
9663,2099,339,2,455,1,9,Foreign,7,4.99,11.99,Walter Perryman,2005-07-31,2005-08-01
10338,1295,339,2,286,1,16,Travel,7,2.99,16.99,Walter Perryman,2005-08-01,2005-08-09
5720,576,339,1,125,2,16,Travel,5,2.99,19.99,Walter Perryman,2005-07-10,2005-07-16
9208,2751,339,2,603,1,8,Family,6,4.99,27.99,Walter Perryman,2005-07-30,2005-08-06
1536,3248,339,1,715,1,8,Family,3,4.99,25.99,Walter Perryman,2005-06-16,2005-06-17
1432,523,339,2,115,2,1,Action,5,2.99,27.99,Walter Perryman,2005-06-15,2005-06-21
4467,4466,339,1,976,1,10,Games,6,0.99,12.99,Walter Perryman,2005-07-08,2005-07-09
1629,4375,339,1,956,1,10,Games,7,4.99,23.99,Walter Perryman,2005-06-16,2005-06-22
876,1471,339,2,322,1,15,Sports,5,2.99,29.99,Walter Perryman,2005-05-30,2005-06-07
7244,1329,339,1,293,2,15,Sports,6,2.99,17.99,Walter Perryman,2005-07-27,2005-07-30
6072,1790,339,1,389,1,15,Sports,3,2.99,9.99,Walter Perryman,2005-07-11,2005-07-18
4967,108,339,2,22,1,13,New,6,2.99,10.99,Walter Perryman,2005-07-08,2005-07-15
9302,2326,55,2,505,2,3,Children,6,2.99,24.99,Doris Reed,2005-07-30,2005-07-31
1825,2908,55,2,638,2,5,Comedy,7,2.99,23.99,Doris Reed,2005-06-16,2005-06-20
555,4397,55,2,961,1,9,Foreign,7,4.99,22.99,Doris Reed,2005-05-28,2005-05-30
2062,1749,55,2,380,2,9,Foreign,7,2.99,11.99,Doris Reed,2005-06-17,2005-06-20
8288,1822,55,2,396,2,7,Drama,5,4.99,18.99,Doris Reed,2005-07-29,2005-08-05
6314,4128,55,1,897,1,7,Drama,3,4.99,27.99,Doris Reed,2005-07-11,2005-07-17
1048,2811,55,1,617,1,8,Family,4,0.99,24.99,Doris Reed,2005-05-31,2005-06-02
2976,4210,55,1,915,1,1,Action,7,4.99,9.99,Doris Reed,2005-06-20,2005-06-21
9798,3759,55,2,823,1,1,Action,4,2.99,21.99,Doris Reed,2005-07-31,2005-08-01
9596,2847,55,2,624,2,10,Games,3,4.99,25.99,Doris Reed,2005-07-31,2005-08-04
1027,2718,55,1,596,2,10,Games,4,4.99,25.99,Doris Reed,2005-05-31,2005-06-09
2904,2195,55,2,474,2,15,Sports,6,2.99,21.99,Doris Reed,2005-06-20,2005-06-21
4671,2139,55,2,463,1,15,Sports,4,2.99,21.99,Doris Reed,2005-07-08,2005-07-14
7050,1135,55,1,251,2,13,New,6,4.99,19.99,Doris Reed,2005-07-27,2005-08-02
3149,3295,55,1,725,2,4,Classics,6,4.99,25.99,Doris Reed,2005-06-20,2005-06-21
385,1565,213,2,344,1,3,Children,3,0.99,28.99,Gina Williamson,2005-05-27,2005-05-30
3989,2366,213,1,515,2,3,Children,7,4.99,14.99,Gina Williamson,2005-07-06,2005-07-12
3313,4267,213,2,928,1,3,Children,5,2.99,16.99,Gina Williamson,2005-06-21,2005-06-23
4655,4078,213,1,889,1,3,Children,3,4.99,28.99,Gina Williamson,2005-07-08,2005-07-15
2569,30,213,1,6,2,9,Foreign,3,2.99,17.99,Gina Williamson,2005-06-19,2005-06-26
8542,792,213,1,173,1,7,Drama,7,4.99,25.99,Gina Williamson,2005-07-29,2005-07-30
9340,3228,213,2,709,1,7,Drama,7,2.99,19.99,Gina Williamson,2005-07-30,2005-08-04
1936,3037,213,2,666,1,7,Drama,4,4.99,27.99,Gina Williamson,2005-06-17,2005-06-18
6725,831,213,1,181,2,16,Travel,7,2.99,10.99,Gina Williamson,2005-07-12,2005-07-17
2889,151,213,1,31,2,8,Family,5,4.99,16.99,Gina Williamson,2005-06-20,2005-06-23
9150,2834,213,1,621,2,8,Family,5,2.99,23.99,Gina Williamson,2005-07-30,2005-08-08
5431,2780,213,1,610,1,8,Family,7,0.99,17.99,Gina Williamson,2005-07-09,2005-07-10
3252,2009,213,2,437,2,8,Family,7,2.99,13.99,Gina Williamson,2005-06-21,2005-06-24
4236,642,213,2,139,2,8,Family,7,4.99,21.99,Gina Williamson,2005-07-07,2005-07-08
2322,1893,213,1,412,2,6,Documentary,6,4.99,25.99,Gina Williamson,2005-06-18,2005-06-25
2946,3737,213,2,817,1,14,Sci-Fi,7,4.99,27.99,Gina Williamson,2005-06-20,2005-06-21
1489,699,213,1,153,1,14,Sci-Fi,7,0.99,18.99,Gina Williamson,2005-06-15,2005-06-22
8444,3329,213,1,732,1,1,Action,5,0.99,17.99,Gina Williamson,2005-07-29,2005-08-05
2509,4469,213,2,976,2,10,Games,6,0.99,12.99,Gina Williamson,2005-06-18,2005-06-20
5159,3479,213,1,763,1,15,Sports,3,4.99,26.99,Gina Williamson,2005-07-09,2005-07-10
9477,1932,213,1,420,1,15,Sports,7,4.99,27.99,Gina Williamson,2005-07-30,2005-08-04
10449,1395,213,1,305,2,13,New,6,2.99,24.99,Gina Williamson,2005-08-01,2005-08-05
7528,1218,213,1,270,2,13,New,7,0.99,29.99,Gina Williamson,2005-07-27,2005-08-03
600,1567,332,2,344,1,3,Children,3,0.99,28.99,Stephen Qualls,2005-05-28,2005-06-03
10026,39,332,2,8,2,11,Horror,6,4.99,15.99,Stephen Qualls,2005-07-31,2005-08-03
5381,3033,332,2,665,2,11,Horror,4,2.99,22.99,Stephen Qualls,2005-07-09,2005-07-13
7418,3029,332,2,665,1,11,Horror,4,2.99,22.99,Stephen Qualls,2005-07-27,2005-07-29
1000,1774,332,2,385,1,5,Comedy,6,4.99,26.99,Stephen Qualls,2005-05-31,2005-06-08
4100,2346,332,2,510,1,2,Animation,6,4.99,29.99,Stephen Qualls,2005-07-07,2005-07-15
5277,2026,332,2,440,2,9,Foreign,6,0.99,21.99,Stephen Qualls,2005-07-09,2005-07-16
10439,2711,332,1,595,2,9,Foreign,7,0.99,20.99,Stephen Qualls,2005-08-01,2005-08-08
4302,3669,332,2,803,1,7,Drama,7,4.99,29.99,Stephen Qualls,2005-07-07,2005-07-16
10307,975,332,2,218,1,7,Drama,7,0.99,22.99,Stephen Qualls,2005-08-01,2005-08-04
9921,1004,332,2,225,1,7,Drama,3,0.99,19.99,Stephen Qualls,2005-07-31,2005-08-01
5388,1546,332,2,339,2,16,Travel,5,0.99,17.99,Stephen Qualls,2005-07-09,2005-07-14
9324,1231,332,1,273,1,8,Family,6,0.99,14.99,Stephen Qualls,2005-07-30,2005-08-06
9388,2116,332,2,458,2,8,Family,4,0.99,26.99,Stephen Qualls,2005-07-30,2005-08-08
7934,2642,332,2,579,2,1,Action,3,4.99,22.99,Stephen Qualls,2005-07-28,2005-08-04
7578,4210,332,1,915,1,1,Action,7,4.99,9.99,Stephen Qualls,2005-07-27,2005-07-29
8173,4377,332,2,956,1,10,Games,7,4.99,23.99,Stephen Qualls,2005-07-28,2005-08-06
5116,2491,332,2,546,2,10,Games,7,2.99,27.99,Stephen Qualls,2005-07-09,2005-07-14
7577,2723,332,2,597,2,10,Games,5,4.99,12.99,Stephen Qualls,2005-07-27,2005-08-05
7049,3043,332,2,667,2,15,Sports,3,2.99,20.99,Stephen Qualls,2005-07-27,2005-08-04
5440,138,332,2,27,1,15,Sports,7,0.99,12.99,Stephen Qualls,2005-07-09,2005-07-11
4512,1569,424,1,344,2,3,Children,3,0.99,28.99,Kyle Spurlock,2005-07-08,2005-07-10
4696,1358,424,1,300,1,2,Animation,5,4.99,21.99,Kyle Spurlock,2005-07-08,2005-07-14
6589,1595,424,2,349,2,2,Animation,4,2.99,27.99,Kyle Spurlock,2005-07-12,2005-07-14
3746,3387,424,2,743,2,2,Animation,7,0.99,27.99,Kyle Spurlock,2005-07-06,2005-07-07
10866,117,424,1,23,1,2,Animation,3,0.99,9.99,Kyle Spurlock,2005-08-02,2005-08-07
4559,1911,424,2,416,1,9,Foreign,6,0.99,10.99,Kyle Spurlock,2005-07-08,2005-07-12
3166,1850,424,1,403,1,7,Drama,5,4.99,18.99,Kyle Spurlock,2005-06-20,2005-06-27
9471,2390,424,1,521,2,7,Drama,7,4.99,28.99,Kyle Spurlock,2005-07-30,2005-08-04
9516,3519,424,2,771,1,7,Drama,3,4.99,23.99,Kyle Spurlock,2005-07-31,2005-08-07
3044,3216,424,1,706,2,7,Drama,5,4.99,22.99,Kyle Spurlock,2005-06-20,2005-06-25
7594,3230,424,1,709,2,7,Drama,7,2.99,19.99,Kyle Spurlock,2005-07-27,2005-08-02
8999,3458,424,2,758,2,7,Drama,5,2.99,11.99,Kyle Spurlock,2005-07-30,2005-08-01
403,3983,424,2,868,1,16,Travel,5,0.99,27.99,Kyle Spurlock,2005-05-27,2005-05-29
5611,2832,424,1,621,2,8,Family,5,2.99,23.99,Kyle Spurlock,2005-07-10,2005-07-16
8964,280,424,2,63,1,8,Family,6,0.99,21.99,Kyle Spurlock,2005-07-30,2005-08-06
10017,1495,424,1,327,2,1,Action,3,4.99,24.99,Kyle Spurlock,2005-07-31,2005-08-05
5568,1130,424,2,250,2,1,Action,4,0.99,26.99,Kyle Spurlock,2005-07-10,2005-07-11
10369,2534,424,1,556,1,10,Games,6,4.99,26.99,Kyle Spurlock,2005-08-01,2005-08-07
9878,1753,424,2,381,1,10,Games,7,4.99,25.99,Kyle Spurlock,2005-07-31,2005-08-05
8194,1148,424,1,254,1,15,Sports,4,2.99,11.99,Kyle Spurlock,2005-07-28,2005-07-29
3404,2005,424,2,436,2,13,New,4,0.99,14.99,Kyle Spurlock,2005-06-21,2005-06-24
8918,2544,424,2,558,2,13,New,3,2.99,18.99,Kyle Spurlock,2005-07-30,2005-08-04
6374,266,244,2,59,1,3,Children,4,2.99,20.99,Viola Hanson,2005-07-11,2005-07-17
8454,159,244,2,34,2,11,Horror,6,0.99,29.99,Viola Hanson,2005-07-29,2005-08-03
10969,1898,244,1,413,1,5,Comedy,7,2.99,16.99,Viola Hanson,2005-08-02,2005-08-09
2955,2312,244,2,502,1,5,Comedy,4,2.99,21.99,Viola Hanson,2005-06-20,2005-06-25
10152,1114,244,2,247,1,5,Comedy,3,0.99,19.99,Viola Hanson,2005-07-31,2005-08-08
797,1446,244,1,317,1,5,Comedy,4,0.99,25.99,Viola Hanson,2005-05-29,2005-06-03
1595,1481,244,1,324,1,5,Comedy,3,4.99,11.99,Viola Hanson,2005-06-16,2005-06-20
10684,1985,244,2,433,1,2,Animation,4,2.99,23.99,Viola Hanson,2005-08-01,2005-08-09
5461,53,244,2,11,1,9,Foreign,6,0.99,16.99,Viola Hanson,2005-07-09,2005-07-10
5692,59,244,2,11,2,9,Foreign,6,0.99,16.99,Viola Hanson,2005-07-10,2005-07-15
4814,3497,244,2,766,1,7,Drama,5,0.99,25.99,Viola Hanson,2005-07-08,2005-07-17
10001,2188,244,1,473,1,7,Drama,5,2.99,16.99,Viola Hanson,2005-07-31,2005-08-07
6683,3433,244,2,753,1,8,Family,3,0.99,20.99,Viola Hanson,2005-07-12,2005-07-17
592,638,244,1,139,1,8,Family,7,4.99,21.99,Viola Hanson,2005-05-28,2005-05-29
5387,4452,244,1,973,1,6,Documentary,3,4.99,27.99,Viola Hanson,2005-07-09,2005-07-11
8844,327,244,2,73,1,14,Sci-Fi,5,2.99,22.99,Viola Hanson,2005-07-29,2005-08-06
1189,142,244,1,29,1,1,Action,5,2.99,11.99,Viola Hanson,2005-06-15,2005-06-24
6608,3577,244,2,782,2,15,Sports,6,2.99,26.99,Viola Hanson,2005-07-12,2005-07-18
5779,3266,244,1,720,1,13,New,3,2.99,20.99,Viola Hanson,2005-07-10,2005-07-15
10047,4195,244,2,913,1,13,New,3,0.99,20.99,Viola Hanson,2005-07-31,2005-08-07
5803,1982,244,1,432,2,4,Classics,4,2.99,22.99,Viola Hanson,2005-07-10,2005-07-15
7692,267,392,1,59,2,3,Children,4,2.99,20.99,Sean Douglass,2005-07-28,2005-07-30
8254,1787,392,2,388,2,5,Comedy,5,0.99,16.99,Sean Douglass,2005-07-29,2005-08-03
7981,90,392,2,18,2,2,Animation,6,0.99,27.99,Sean Douglass,2005-07-28,2005-08-04
1764,705,392,2,154,2,2,Animation,6,2.99,12.99,Sean Douglass,2005-06-16,2005-06-21
8612,3518,392,2,771,1,7,Drama,3,4.99,23.99,Sean Douglass,2005-07-29,2005-08-06
3566,2774,392,1,609,1,16,Travel,7,2.99,23.99,Sean Douglass,2005-07-06,2005-07-12
2890,3437,392,1,753,2,8,Family,3,0.99,20.99,Sean Douglass,2005-06-20,2005-06-27
2289,2030,392,2,442,1,8,Family,6,2.99,24.99,Sean Douglass,2005-06-18,2005-06-24
1530,2421,392,2,528,1,8,Family,4,2.99,25.99,Sean Douglass,2005-06-16,2005-06-24
10085,2556,392,2,560,1,10,Games,6,0.99,21.99,Sean Douglass,2005-07-31,2005-08-03
6061,1859,392,1,406,1,10,Games,5,0.99,22.99,Sean Douglass,2005-07-11,2005-07-11
10435,1934,392,1,420,2,15,Sports,7,4.99,27.99,Sean Douglass,2005-08-01,2005-08-08
6406,4439,392,2,970,2,4,Classics,7,0.99,11.99,Sean Douglass,2005-07-11,2005-07-20
2486,268,15,1,59,2,3,Children,4,2.99,20.99,Helen Harris,2005-06-18,2005-06-22
3550,2417,15,2,527,2,11,Horror,4,4.99,24.99,Helen Harris,2005-07-06,2005-07-13
4127,1774,15,2,385,1,5,Comedy,6,4.99,26.99,Helen Harris,2005-07-07,2005-07-14
5975,2997,15,1,657,1,5,Comedy,5,2.99,12.99,Helen Harris,2005-07-11,2005-07-16
2937,1998,15,1,435,1,9,Foreign,6,4.99,28.99,Helen Harris,2005-06-20,2005-06-27
9987,1619,15,2,353,2,9,Foreign,6,2.99,22.99,Helen Harris,2005-07-31,2005-08-01
8927,272,15,1,61,1,7,Drama,5,4.99,28.99,Helen Harris,2005-07-30,2005-08-01
8615,4453,15,1,973,1,6,Documentary,3,4.99,27.99,Helen Harris,2005-07-29,2005-08-03
3182,4017,15,2,875,1,15,Sports,6,0.99,9.99,Helen Harris,2005-06-20,2005-06-21
8193,2402,15,2,525,1,4,Classics,4,0.99,29.99,Helen Harris,2005-07-28,2005-08-01
7105,864,15,2,190,2,4,Classics,5,4.99,23.99,Helen Harris,2005-07-27,2005-07-28
5717,529,15,1,116,2,4,Classics,4,2.99,10.99,Helen Harris,2005-07-10,2005-07-13
5162,2765,43,1,608,1,3,Children,6,2.99,11.99,Christine Roberts,2005-07-09,2005-07-17
5831,830,43,2,181,2,16,Travel,7,2.99,10.99,Christine Roberts,2005-07-10,2005-07-11
8376,3588,43,2,785,1,16,Travel,6,4.99,20.99,Christine Roberts,2005-07-29,2005-08-01
7868,3589,43,1,785,1,16,Travel,6,4.99,20.99,Christine Roberts,2005-07-28,2005-07-30
6680,2887,43,1,634,2,8,Family,6,0.99,14.99,Christine Roberts,2005-07-12,2005-07-16
7348,3238,43,1,710,2,8,Family,4,4.99,18.99,Christine Roberts,2005-07-27,2005-07-28
123,1795,43,1,390,1,14,Sci-Fi,4,4.99,20.99,Christine Roberts,2005-05-25,2005-05-26
6474,310,43,2,69,2,14,Sci-Fi,3,2.99,21.99,Christine Roberts,2005-07-12,2005-07-16
9204,4378,43,2,956,1,10,Games,7,4.99,23.99,Christine Roberts,2005-07-30,2005-08-03
652,1201,43,2,267,1,13,New,4,4.99,14.99,Christine Roberts,2005-05-28,2005-05-29
5941,492,43,2,109,2,13,New,3,0.99,17.99,Christine Roberts,2005-07-10,2005-07-17
5401,431,43,2,95,2,13,New,5,4.99,18.99,Christine Roberts,2005-07-09,2005-07-11
4498,4299,43,2,937,1,13,New,7,2.99,14.99,Christine Roberts,2005-07-08,2005-07-12
3683,3020,43,1,663,1,4,Classics,7,0.99,29.99,Christine Roberts,2005-07-06,2005-07-14
1544,269,43,2,60,1,4,Classics,3,4.99,22.99,Christine Roberts,2005-06-16,2005-06-17
5913,2767,277,1,608,2,3,Children,6,2.99,11.99,Olga Jimenez,2005-07-10,2005-07-13
6455,4267,277,2,928,1,3,Children,5,2.99,16.99,Olga Jimenez,2005-07-12,2005-07-16
4987,996,277,2,222,2,11,Horror,4,4.99,27.99,Olga Jimenez,2005-07-09,2005-07-14
3247,1406,277,1,308,1,5,Comedy,3,2.99,13.99,Olga Jimenez,2005-06-21,2005-06-27
8410,3448,277,1,756,2,5,Comedy,7,2.99,10.99,Olga Jimenez,2005-07-29,2005-08-02
6487,4000,277,2,871,1,5,Comedy,6,4.99,19.99,Olga Jimenez,2005-07-12,2005-07-19
1717,3007,277,2,660,1,5,Comedy,7,2.99,11.99,Olga Jimenez,2005-06-16,2005-06-19
5861,3881,277,1,849,1,2,Animation,6,0.99,28.99,Olga Jimenez,2005-07-10,2005-07-14
11074,1439,277,1,314,2,2,Animation,3,0.99,13.99,Olga Jimenez,2005-08-02,2005-08-08
4290,4174,277,1,907,1,7,Drama,4,0.99,10.99,Olga Jimenez,2005-07-07,2005-07-15
7423,666,277,2,145,2,8,Family,5,4.99,25.99,Olga Jimenez,2005-07-27,2005-07-29
1331,3089,277,1,679,1,8,Family,6,2.99,17.99,Olga Jimenez,2005-06-15,2005-06-21
3897,14,277,2,3,2,6,Documentary,7,2.99,18.99,Olga Jimenez,2005-07-06,2005-07-11
3274,2156,277,1,466,1,6,Documentary,6,4.99,20.99,Olga Jimenez,2005-06-21,2005-06-24
3740,1829,277,2,397,2,14,Sci-Fi,5,2.99,26.99,Olga Jimenez,2005-07-06,2005-07-14
9669,4496,277,2,982,1,1,Action,4,0.99,23.99,Olga Jimenez,2005-07-31,2005-08-08
2723,4317,277,1,941,1,10,Games,4,4.99,10.99,Olga Jimenez,2005-06-19,2005-06-20
308,187,277,2,42,2,15,Sports,5,2.99,10.99,Olga Jimenez,2005-05-26,2005-06-04
9901,3332,277,1,733,1,15,Sports,4,0.99,29.99,Olga Jimenez,2005-07-31,2005-08-03
2162,1790,277,1,389,1,15,Sports,3,2.99,9.99,Olga Jimenez,2005-06-17,2005-06-21
3344,4401,277,1,962,1,4,Classics,7,2.99,18.99,Olga Jimenez,2005-06-21,2005-06-28
